lokalita;plocha;kmen;dr_zkr;x_m;y_m;azimut_km;vzd_km;opak_ident_km;parez;pol_parez;vyklizeni_km;sous;zlom_vyvrat;dvojak;kmen_pred;parez_pred;sous_pred;zlom_vyvrat_pred;tloustka_km;mvyska;mod_vys;tloustka_km_pred;mvyska_pred;mod_vys_pred;pno;pno_pred;vzornik2;vzornik2_pred;d13_depl;mod_vys_depl;pozn_km
80000112;1;16;BK;-1,18;-2,39;206,3;2,67;;100;100;100;100;100;100;0;;;;7,4;0,0;7,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000116;1;1;BK;2,71;6,7;22,0;7,23;300;100;100;100;100;100;100;1;100;100;100;39,4;25,7;28,2;27,0;26,7;24,7;0,0;0,0;N;N;0,0;0,0;25,73
80000116;1;2;BK;-4,4;2,3;297,6;4,96;;100;100;100;100;100;100;2;100;100;100;37,8;26,9;27,8;30,0;28,5;25,7;0,0;0,0;A;A;0,0;0,0;26,9
80000116;1;3;SM;-7,82;-4,49;240,1;9,02;300;100;100;100;100;100;100;3;100;100;100;23,2;0,0;19,7;21,0;15,1;18,2;0,0;0,0;N;N;0,0;0,0;
80000116;1;4;MD;-10,76;-1,29;263,2;10,84;;100;100;100;100;100;100;4;100;100;100;49,5;37,5;35,3;47,0;34,5;34,8;0,0;0,0;N;N;0,0;0,0;
80000116;1;5;SM;6,38;-8,91;144,4;10,96;;100;100;100;100;100;100;5;100;100;100;40,4;0,0;27,6;30,0;25,6;23,5;0,0;0,0;N;N;0,0;0,0;
80000116;1;6;SM;-2,19;-11,14;191,1;11,35;;100;100;100;100;100;100;0;;;;20,1;0,0;17,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000117;1;1;SM;1,33;-0,61;114,6;1,46;;100;100;100;100;100;100;1;100;100;100;25,8;24,1;26,0;23,0;23,5;24,2;0,0;0,0;A;A;0,0;0,0;
80000117;1;2;SM;-1,96;-2,74;215,6;3,37;;100;100;100;100;100;100;2;100;100;100;56,8;36,9;36,0;51,0;34,5;34,9;0,0;0,0;A;A;0,0;0,0;
80000117;1;3;SM;2,94;-5,59;152,3;6,32;;100;100;100;100;100;100;3;100;100;100;27,3;28,9;26,9;25,0;28,0;25,5;0,0;0,0;N;N;0,0;0,0;
80000117;1;4;SM;1,7;-10,07;170,4;10,21;300;100;100;100;100;100;100;4;100;100;100;30,2;0,0;28,3;27,0;0,0;26,7;0,0;0,0;N;N;0,0;0,0;
80000117;1;5;SM;6,64;-6,02;132,2;8,96;300;100;100;100;100;100;100;5;100;100;100;29,9;0,0;28,2;28,0;0,0;27,2;0,0;0,0;N;N;0,0;0,0;
80000117;1;6;BO;6,41;-1,96;107,0;6,7;;100;100;100;100;100;100;6;100;100;100;37,5;0,0;30,0;35,0;31,9;29,5;0,0;0,0;N;N;0,0;0,0;
80000117;1;7;SM;10,87;-0,92;94,8;10,91;300;100;100;100;100;100;100;7;100;100;100;28,0;0,0;27,2;26,0;22,8;26,1;0,0;0,0;N;N;0,0;0,0;
80000117;1;8;MD;11,13;-4,87;113,6;12,15;;100;100;100;100;100;100;8;100;100;100;45,8;0,0;32,3;43,0;34,5;31,7;0,0;0,0;N;N;0,0;0,0;
80000117;1;9;MD;11,52;2,13;79,5;11,72;;100;100;100;100;100;100;9;100;100;100;44,5;0,0;32,0;42,0;0,0;31,5;0,0;0,0;N;N;0,0;0,0;
80000117;1;10;MD;9,74;5,73;59,5;11,3;;100;100;100;100;100;100;10;100;100;100;53,5;0,0;33,5;50,0;0,0;33,0;0,0;0,0;N;N;0,0;0,0;
80000117;1;11;SM;6,03;1,72;74,1;6,27;;100;100;100;100;100;100;11;100;100;100;44,4;34,3;33,3;38,0;33,5;31,4;0,0;0,0;A;A;0,0;0,0;
80000117;1;12;SM;2,12;7,72;15,4;8,01;;100;100;100;100;100;100;12;100;100;100;47,6;0,0;34,1;41,0;34,9;32,4;0,0;0,0;N;N;0,0;0,0;
80000117;1;13;SM;-0,35;8,51;357,6;8,52;;100;100;100;100;100;100;13;100;100;100;35,3;0,0;30,5;33,5;29,5;29,8;0,0;0,0;N;N;0,0;0,0;
80000117;1;14;SM;-0,66;10,86;356,5;10,88;300;100;100;100;100;100;100;14;100;100;100;23,4;0,0;24,5;21,0;26,1;22,8;0,0;0,0;N;N;0,0;0,0;
80000117;1;15;SM;-3,89;11,54;341,4;12,18;;100;100;100;100;100;100;15;100;100;100;38,7;0,0;31,7;32,0;29,8;29,1;0,0;0,0;N;N;0,0;0,0;
80000117;1;16;MD;-5,53;3,95;305,5;6,8;;100;100;100;100;100;100;16;100;100;100;47,3;31,7;32,6;45,0;30,9;32,1;0,0;0,0;A;A;0,0;0,0;
80000117;1;17;SM;-7,52;2,64;289,3;7,97;;100;100;100;100;100;100;17;100;100;100;37,2;0,0;31,2;32,0;26,2;29,1;0,0;0,0;N;N;0,0;0,0;
80000117;1;18;SM;-9,77;4,61;295,3;10,8;;100;100;100;100;600;100;18;100;100;600;35,7;0,0;30,6;31,0;25,3;28,7;0,0;0,0;N;N;0,0;0,0;
80000118;1;1;JD;1,07;1,41;37,2;1,77;;100;100;100;100;100;100;1;100;100;100;13,0;9,7;10,4;9,0;8,9;7,1;0,0;0,0;A;N;0,0;0,0;
80000118;1;2;JD;-0,32;1,27;345,9;1,31;;100;100;100;100;100;100;2;100;100;100;15,6;8,7;12,4;9,0;7,9;7,1;0,0;0,0;A;A;0,0;0,0;
80000118;1;3;MD;-6,96;5,64;309,0;8,96;;400;100;100;100;100;100;3;100;100;100;52,0;0,0;33,2;52,0;35,1;33,2;0,0;0,0;N;N;0,0;0,0;
80000118;1;4;SM;-8,17;9,32;318,8;12,39;;100;100;100;100;100;100;4;100;100;100;52,7;0,0;32,7;45,0;32,1;31,4;0,0;0,0;N;N;0,0;0,0;
80000118;1;5;SM;-2,21;11,1;348,7;11,32;;100;100;100;100;100;100;5;100;100;100;47,6;0,0;31,9;45,0;33,5;31,4;0,0;0,0;N;N;0,0;0,0;
80000118;1;6;JD;-1,53;-0,16;264,0;1,54;;100;100;100;100;100;100;6;100;100;100;9,7;7,9;7,7;8,0;7,0;6,3;0,0;0,0;A;N;0,0;0,0;
80000118;1;7;JD;-1,49;-1,47;225,4;2,09;;100;100;100;100;100;100;7;100;100;100;15,5;9,0;12,3;9,0;7,0;7,1;0,0;0,0;A;N;0,0;0,0;
80000118;1;8;JD;0,96;-1,98;154,1;2,2;;100;100;100;100;100;100;8;100;100;100;10,7;0,0;8,5;8,0;0,0;6,3;0,0;0,0;N;N;0,0;0,0;
80000118;1;9;SM;3,65;-3,78;136,0;5,25;;100;100;100;100;300;100;9;100;100;100;40,5;0,0;30,5;37,0;27,1;29,6;0,0;0,0;A;A;0,0;0,0;
80000118;1;10;MD;0,71;-6,58;173,8;6,62;;100;100;100;100;100;100;10;100;100;100;73,6;35,3;35,6;73,0;34,5;35,5;0,0;0,0;A;A;0,0;0,0;
80000118;1;11;SM;5,04;-3,55;125,2;6,16;;100;100;100;100;100;100;11;100;100;100;17,7;0,0;20,9;13,0;17,3;16,6;0,0;0,0;N;N;0,0;0,0;
80000118;1;12;SM;6,29;-4,72;126,9;7,86;300;100;100;100;100;100;100;12;100;100;100;30,7;31,5;27,7;26,0;25,0;25,8;0,0;0,0;N;N;0,0;0,0;
80000118;1;13;SM;8,38;-3,86;114,7;9,23;;100;100;100;100;100;100;13;100;100;100;35,2;26,4;29,1;31,0;0,0;27,8;0,0;0,0;N;N;0,0;0,0;
80000118;1;14;JD;1,17;-0,77;123,3;1,4;;100;100;100;100;100;100;0;;;;9,0;8,3;7,1;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
80000118;1;15;JD;4,55;1,62;70,4;4,83;;100;100;100;100;100;100;0;;;;15,9;15,8;12,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;16;JD;2,43;2,92;39,8;3,8;;100;100;100;100;100;100;0;;;;19,4;0,0;15,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;17;JD;-0,07;4,34;359,1;4,34;;100;100;100;100;100;100;0;;;;13,5;0,0;10,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;18;SM;0,19;6,57;1,7;6,57;;100;100;100;100;100;100;0;;;;17,0;0,0;20,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;19;JD;-2,8;0,7;284,0;2,89;;100;100;100;100;100;100;0;;;;10,6;0,0;8,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;20;MD;-11,05;0,59;273,1;11,07;;100;100;100;100;100;100;0;;;;50,1;0,0;32,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;21;JD;-6,14;-2,87;244,9;6,78;;100;100;100;100;100;100;0;;;;14,8;0,0;11,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;22;JD;-4,4;-0,89;258,6;4,49;;100;100;100;100;100;100;0;;;;18,0;0,0;14,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;23;JD;-3,95;-3,39;229,4;5,21;;100;100;100;100;100;100;0;;;;17,2;0,0;13,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;24;JD;-1,16;-2,7;203,2;2,94;;100;100;100;100;100;100;0;;;;11,6;0,0;9,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;25;BK;-2,42;-4,43;208,6;5,05;;100;100;100;100;100;100;0;;;;15,6;0,0;16,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000118;1;26;SM;0,53;-5,22;174,2;5,25;;100;100;100;100;100;100;0;;;;12,5;0,0;16,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;1;SM;-7,7;6,68;310,9;10,19;;100;100;100;100;100;100;1;100;100;100;63,7;35,8;32,7;57,0;32,1;31,7;0,0;0,0;A;N;0,0;0,0;
80000120;1;2;SM;-5,57;-1,74;252,7;5,84;;100;100;100;100;100;100;2;100;100;100;21,3;0,0;20,1;15,0;15,7;15,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;3;SM;-5,66;-3,88;235,6;6,86;;100;100;100;100;100;100;3;100;100;100;18,8;0,0;18,3;14,0;15,6;14,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;4;SM;-3,45;-2,76;231,3;4,42;;100;100;100;100;100;100;4;100;100;100;59,7;32,6;32,1;55,0;31,8;31,4;0,0;0,0;A;A;0,0;0,0;
80000120;1;5;SM;-0,58;-1,74;198,4;1,83;;100;100;100;100;100;100;5;100;100;100;13,0;12,7;13,0;9,0;9,6;8,2;0,0;0,0;A;N;0,0;0,0;
80000120;1;6;SM;0,39;-0,94;157,5;1,02;;100;100;100;100;100;100;6;100;100;100;14,7;13,0;14,7;9,0;9,1;8,2;0,0;0,0;A;A;0,0;0,0;
80000120;1;7;JD;-1,08;-5,1;192,0;5,21;;100;100;100;100;100;100;7;100;100;100;41,6;25,9;26,2;39,0;25,0;25,4;0,0;0,0;A;A;0,0;0,0;
80000120;1;8;SM;1,19;-3,97;163,3;4,14;;400;100;100;100;100;100;8;100;100;100;14,0;0,0;14,0;14,0;11,5;14,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;9;SM;2,39;-2,81;139,6;3,69;;500;100;200;100;100;100;9;100;100;100;42,0;3,0;28,7;42,0;30,9;28,7;0,0;0,0;A;A;0,0;0,0;pahyl 3m
80000120;1;10;SM;4,51;-4,96;137,7;6,7;;100;100;100;100;100;100;10;100;100;100;44,0;35,8;29,2;40,0;35,4;28,2;0,0;0,0;A;N;0,0;0,0;
80000120;1;11;SM;7,44;-2,35;107,5;7,8;;100;100;100;100;100;100;11;100;100;100;49,9;33,3;30,5;42,0;32,5;28,7;0,0;0,0;A;N;0,0;0,0;
80000120;1;12;HB;4,81;-3,26;124,1;5,81;;100;100;100;100;100;100;0;;;;17,8;0,0;16,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;13;SM;1,06;0,68;57,3;1,26;;100;100;100;100;100;100;0;;;;7,6;0,0;6,4;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;
80000120;1;14;KL;1,7;4,9;19,1;5,19;;100;100;100;100;100;100;0;;;;12,4;0,0;14,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;15;SM;2,16;11,15;11,0;11,36;;100;100;100;100;100;100;0;;;;46,4;0,0;29,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;16;HB;-2,98;5,68;332,3;6,41;;100;100;100;100;100;100;0;;;;18,5;0,0;17,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;17;BK;-1,59;3,0;332,1;3,4;;100;100;100;200;100;100;0;;;;14,3;0,0;14,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;18;SM;-6,69;0,15;271,3;6,69;;100;100;100;100;100;100;0;;;;14,3;0,0;14,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;19;SM;-9,47;-5,31;240,7;10,86;;100;100;100;100;100;100;0;;;;26,2;0,0;23,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;20;SM;-2,45;-2,89;220,3;3,79;;100;100;100;100;100;100;0;;;;13,7;0,0;13,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;21;SM;-4,48;-8,29;208,4;9,42;;100;100;100;100;100;100;0;;;;20,0;0,0;19,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;22;SM;-1,14;-9,58;186,8;9,65;;100;100;100;100;100;100;0;;;;23,9;0,0;21,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
80000120;1;23;SM;0,9;-6,23;171,8;6,29;;100;100;100;100;100;100;0;;;;14,8;0,0;14,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;1;BK;0,21;0,75;15,6;0,78;;100;;;100;100;100;0;;;;11,1;15,7;15,6;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90286790;1;2;BK;1,49;2,73;28,6;3,11;;100;;;100;100;100;0;;;;16,6;0,0;20,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;3;BK;1,95;1,98;44,6;2,78;;100;;;100;100;100;0;;;;10,7;0,0;15,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;4;BK;1,44;1,18;50,7;1,86;;100;;;100;100;100;0;;;;7,1;0,0;10,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;5;BK;1,65;0,37;77,4;1,69;;100;;;100;100;100;0;;;;13,5;17,9;18,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90286790;1;6;BK;5,3;2,79;62,2;5,99;;100;;;100;100;100;0;;;;14,2;0,0;18,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;7;BK;6,52;0,98;81,5;6,59;;100;;;100;100;100;0;;;;14,5;0,0;18,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;8;BK;4,12;-2,02;116,1;4,59;;100;;;100;100;100;0;;;;13,6;0,0;18,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;9;BK;4,81;-3,04;122,3;5,69;;100;;;100;100;100;0;;;;12,2;0,0;16,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;10;BK;1,77;-0,87;116,2;1,97;;100;;;100;100;100;0;;;;9,4;0,0;13,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;11;BK;0,58;-1,03;150,6;1,18;;100;;;100;100;100;0;;;;11,3;18,3;15,8;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90286790;1;12;BK;0,26;-2,77;174,6;2,78;;100;;;100;100;100;0;;;;11,5;0,0;16,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;13;BK;0,75;-5,13;171,7;5,18;;100;;;100;100;100;0;;;;12,2;0,0;16,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;14;BK;-3,96;-4,37;222,2;5,9;;100;;;100;100;100;0;;;;14,4;0,0;18,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;15;BK;-3,01;-3,32;222,2;4,48;;100;;;100;600;100;0;;;;12,0;0,0;16,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;16;BK;-3,69;-2,0;241,5;4,2;;100;;;100;100;100;0;;;;14,1;0,0;18,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;17;BK;-5,51;-1,44;255,4;5,7;;100;;;100;100;100;0;;;;13,9;0,0;18,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;18;MD;-2,55;0,92;289,8;2,71;;100;;;100;100;100;0;;;;18,0;19,3;17,8;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90286790;1;19;MD;-3,56;1,44;292,0;3,84;;100;;;100;100;100;0;;;;23,6;20,2;21,5;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90286790;1;20;MD;-4,15;3,33;308,7;5,32;;100;;;100;100;100;0;;;;19,7;0,0;19,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;21;BK;-0,31;2,67;353,4;2,69;;100;;;100;100;100;0;;;;12,7;0,0;17,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;22;MD;-0,92;3,83;346,5;3,94;;100;;;100;100;100;0;;;;23,5;20,4;21,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;0
90286790;1;23;MD;-1,55;2,41;327,3;2,87;;100;;;100;100;100;0;;;;8,4;0,0;7,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90286790;1;24;MD;-1,87;5,6;341,5;5,9;;100;;;100;100;100;0;;;;16,5;0,0;16,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;1;BK;-1,44;-0,77;241,9;1,63;;100;;;100;100;100;0;;;;21,5;23,2;22,2;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90287788;1;2;BK;-1,83;1,39;307,2;2,3;;300;100;100;100;100;100;0;;;;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90287788;1;3;BK;-3,43;2,38;304,8;4,17;;100;;;100;100;100;0;;;;30,1;25,7;25,7;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90287788;1;4;BK;-1,84;4,23;336,5;4,61;;100;;;100;100;100;0;;;;18,5;0,0;20,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;5;BK;-2,74;4,88;330,7;5,6;;300;100;100;100;100;100;0;;;;14,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90287788;1;6;BK;-2,09;8,57;346,3;8,82;;100;;;100;100;100;0;;;;40,0;0,0;28,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;7;BK;-8,71;4,04;294,9;9,6;;300;100;100;100;100;100;0;;;;36,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90287788;1;8;SM;-8,32;-1,15;262,1;8,4;;100;;;100;100;100;0;;;;35,3;0,0;27,1;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;9;SM;-10,06;-4,17;247,5;10,89;;100;;;100;100;100;0;;;;33,7;0,0;26,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;10;SM;-4,28;-4,86;221,4;6,48;;100;;;100;100;100;0;;;;30,7;0,0;25,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;11;BK;3,97;-11,3;160,6;11,98;;100;;;100;100;100;0;;;;30,4;0,0;25,8;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;12;BK;3,19;-6,78;154,8;7,49;;300;100;100;100;100;100;0;;;;34,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P~
90287788;1;13;SM;-0,29;-5,34;183,1;5,35;;100;;;100;100;100;0;;;;25,1;0,0;22,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;14;SM;-2,78;-5,24;207,9;5,93;;200;100;100;100;100;100;0;;;;21,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90287788;1;15;BK;-3,74;0,89;283,4;3,84;;300;100;100;100;100;100;0;;;;45,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90287788;1;16;SM;-5,42;-2,71;243,4;6,06;;200;100;100;100;100;100;0;;;;27,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90287788;1;17;SM;1,46;-4,34;161,4;4,58;;100;;;100;100;100;0;;;;30,4;25,5;25,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90287788;1;18;BK;0,91;-2,9;162,6;3,04;;300;100;100;100;100;100;0;;;;23,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90287788;1;19;BK;2,77;-2,5;132,1;3,73;;100;;;100;100;100;0;;;;21,6;24,0;22,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;20;BK;5,14;-4,25;129,6;6,67;;100;;;100;100;100;0;;;;29,9;0,0;25,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;21;BK;7,97;-2,6;108,1;8,38;;300;100;100;100;100;100;0;;;;32,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90287788;1;22;BK;3,76;0,34;84,8;3,78;;100;;;100;100;100;0;;;;29,5;24,1;25,5;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90287788;1;23;BK;3,33;1,43;66,8;3,62;;300;100;100;100;100;100;0;;;;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90287788;1;24;BK;2,43;3,34;36,0;4,13;;300;100;100;100;100;100;0;;;;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;P
90287788;1;25;BK;7,99;5,45;55,7;9,67;;100;;;100;100;100;0;;;;30,7;0,0;25,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90287788;1;26;BK;0,93;6,17;8,6;6,24;;100;;;100;100;100;0;;;;22,2;0,0;22,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;1;BK;-5,46;-1,71;252,6;5,72;;100;;;100;100;100;0;;;;20,0;0,0;20,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;2;HB;-5,68;1,24;282,3;5,81;;100;;;100;100;100;0;;;;18,2;0,0;15,2;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;3;HB;-2,22;1,64;306,5;2,76;;100;;;100;100;100;0;;;;7,3;0,0;8,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;4;BK;-6,23;5,47;311,3;8,29;;100;;;100;100;100;0;;;;34,4;0,0;25,5;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;5;BK;-5,26;6,54;321,2;8,39;;300;100;200;100;100;100;0;;;;33,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90294786;1;6;BK;-0,01;5,84;359,9;5,84;;100;;;100;100;100;0;;;;22,5;0,0;21,9;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;7;BK;-1,68;12,12;352,1;12,24;;100;;;100;100;100;0;;;;39,5;0,0;26,6;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;8;BK;1,29;8,17;9,0;8,27;;300;100;100;100;100;100;0;;;;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90294786;1;9;BK;3,53;8,25;23,2;8,97;;300;100;100;100;100;100;0;;;;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90294786;1;10;BK;5,82;9,69;31,0;11,3;;300;100;100;100;100;100;0;;;;35,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90294786;1;11;BK;7,06;5,88;50,2;9,19;;300;100;100;100;100;100;0;;;;32,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90294786;1;12;BK;9,69;6,51;56,1;11,67;;300;100;100;100;100;100;0;;;;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90294786;1;13;BK;3,46;4,62;36,8;5,77;;100;;;100;100;100;0;;;;29,3;0,0;24,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;14;BK;1,12;4,78;13,2;4,91;;300;100;100;100;100;100;0;;;;36,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
90294786;1;15;BK;4,26;1,44;71,3;4,5;;300;100;100;100;100;100;0;;;;33,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
90294786;1;16;BK;4,06;0,99;76,3;4,18;;300;100;100;100;100;100;0;;;;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;p
90294786;1;17;BK;2,52;0,5;78,8;2,57;;100;;;100;100;100;0;;;;8,0;0,0;10,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;18;BK;4,51;-0,37;94,7;4,53;;100;;;100;100;100;0;;;;19,3;0,0;20,3;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;19;BK;6,2;-2,08;108,5;6,54;;100;;;100;100;100;0;;;;23,7;0,0;22,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;20;BK;10,48;-0,31;91,7;10,48;;300;100;100;100;100;100;0;;;;32,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;p
90294786;1;21;BK;-0,16;-5,42;181,7;5,42;;100;;;100;100;100;0;;;;20,0;0,0;20,7;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
90294786;1;22;BK;-1,58;-5,36;196,4;5,59;;300;100;100;100;100;100;0;;;;53,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90294786;1;23;BK;-1,31;-3,18;202,4;3,44;;300;100;100;100;100;100;0;;;;23,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;P
90294786;1;24;BK;-0,16;-0,75;192,0;0,77;;100;;;100;100;100;0;;;;8,8;12,5;11,3;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;A,mirne nahnuti
90295791;1;1;BK;2,63;0,8;73,1;2,75;;100;;;100;100;100;0;;;;25,6;24,7;24,6;0,0;0,0;0,0;0,0;0,0;A;N;0,0;0,0;0
90295791;1;2;BK;5,5;-0,16;91,7;5,5;;100;;;100;100;100;0;;;;16,2;0,0;19,4;0,0;0,0;0,0;0,0;0,0;N;N;0,0;0,0;
