lokalita;plocha;datum_m;status;prist;stab;azimut_stab;vzd_stab;identifikace;duv_neob;kat_poz;poz_les;meric;pozn_plocha;datum_m_pred;prist_pred;kat_poz_pred;poz_les_pred;nadm_vyska;lt;cil_zasoba;cbp;vyr_doba;mdcel
60000643,0;1;2022-05-05;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-20;100;100;100;501,95;3W1;250,0;7,8;50,0;4,6
60000662,0;1;2022-05-17;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-03-11;100;100;100;518,54;4S1;250,0;7,8;50,0;4,6
60000668,0;1;2022-05-16;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-26;100;100;100;461,54;4H5;250,0;7,8;50,0;4,6
60000674,0;1;2022-05-05;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;obnova na ceste;2012-03-10;100;100;100;477,21;4D9;250,0;6,8;50,0;4,6
60000677,0;1;2022-05-17;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-03-10;100;100;100;530,17;4S1;250,0;7,8;50,0;4,6
60000679,0;1;2022-04-22;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-26;100;100;100;465,61;3H3;250,0;7,8;50,0;4,6
60000688,0;1;2022-05-17;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-03-10;100;100;100;498,82;4D3;250,0;6,8;50,0;4,6
60000693,0;1;2022-04-26;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-28;100;100;100;478,54;3W1;250,0;7,8;50,0;4,6
60000697,0;1;2022-05-17;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-03-10;100;100;100;489,33;4D9;250,0;6,8;50,0;4,6
60000699,0;1;2022-05-18;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-03-10;100;100;100;529,6;4H5;250,0;7,8;50,0;4,6
60000704,0;1;2022-04-26;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-20;100;100;100;480,99;3H3;250,0;7,8;50,0;4,6
60000725,0;1;2022-04-27;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-17;100;100;100;515,5;4W1;250,0;7,8;50,0;4,6
60000728,0;1;2022-05-17;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-22;100;100;100;510,15;4H5;250,0;7,8;50,0;4,6
60000731,0;1;2022-05-19;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-28;100;100;100;522,52;3S3;250,0;7,8;50,0;4,6
60000732,0;1;2022-04-27;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-17;100;100;100;518,96;4W1;250,0;7,8;50,0;4,6
60000734,0;1;2022-04-21;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-17;100;100;100;532,18;4A9;250,0;6,8;50,0;4,6
60000737,0;1;2022-05-17;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-19;100;100;100;530,94;4A9;250,0;6,8;50,0;4,6
60000747,0;1;2022-05-02;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-22;100;100;100;520,13;3S6;250,0;7,8;50,0;4,6
60000748,0;1;2022-05-02;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-19;100;100;100;516,87;4W1;250,0;7,8;50,0;4,6
60000750,0;1;2022-05-16;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-19;100;100;100;537,7;4A9;250,0;6,8;50,0;4,6
60000752,0;1;2022-05-16;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2011-11-19;100;100;100;531,73;3B1;250,0;7,8;50,0;4,6
60000754,0;1;2022-05-20;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-28;100;100;100;440,78;3B1;250,0;7,8;50,0;4,6
60000755,0;1;2022-05-02;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-22;100;100;100;506,76;3B1;250,0;7,8;50,0;4,6
60000761,0;1;2022-05-02;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-22;100;100;100;509,8;3B1;250,0;7,8;50,0;4,6
60000763,0;1;2022-05-03;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-28;100;100;100;482,1;2S4;250,0;7,8;50,0;4,6
60000765,0;1;2022-05-02;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-22;100;100;100;490,92;3B1;250,0;7,8;50,0;4,6
60000767,0;1;2022-05-03;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-28;100;100;100;472,23;3A4;250,0;6,8;50,0;4,6
60000773,0;1;2022-05-03;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-28;100;100;100;444,38;3S6;250,0;7,8;50,0;4,6
60000775,0;1;2022-05-02;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-05-02;100;100;100;455,83;3S6;250,0;7,8;50,0;4,6
60000778,0;1;2022-05-03;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-30;100;100;100;471,06;4D9;250,0;6,8;50,0;4,6
60000781,0;1;2022-05-19;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-04-30;100;100;100;484,39;3H1;250,0;7,8;50,0;4,6
60000782,0;1;2022-05-19;100;100;100;0,0;0,0;100;;100;100;Zahradnicek;;2012-05-19;100;100;100;478,64;3B1;250,0;7,8;50,0;4,6
60000788,0;1;2022-05-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;477,96;3S3;250,0;7,8;50,0;4,6
60000791,0;1;2022-05-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;513,0;4W1;250,0;7,8;50,0;4,6
60000793,0;1;2022-05-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;344,07;3W1;250,0;5,8;50,0;4,6
60000794,0;1;2022-05-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;432,63;3W1;250,0;7,8;50,0;4,6
60000797,0;1;2022-05-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;380,01;3W4;250,0;5,8;50,0;4,6
70175479,0;1;2022-11-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Nad arealem minigolfu;1901-01-01;;;;237,96;2S1e;250,0;5,8;50,0;4,6
70185497,0;1;2022-10-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;292,26;2C1;250,0;5,8;50,0;4,6
70188573,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;389,23;3S3e;250,0;5,8;50,0;4,6
70194535,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;320,66;2K4e;250,0;5,8;50,0;4,6
70194591,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;361,87;3B1;250,0;5,8;50,0;4,6
70196513,0;1;2022-10-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;324,92;3H1;250,0;5,8;50,0;4,6
70196521,0;1;2022-10-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;317,7;3H1;250,0;5,8;50,0;4,6
70196577,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;382,8;3S3;250,0;5,8;50,0;4,6
70201514,0;1;2022-10-21;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;291,0;2S4e;250,0;5,8;50,0;4,6
70201562,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;335,78;3S3;250,0;5,8;50,0;4,6
70202547,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;311,79;3S3;250,0;5,8;50,0;4,6
70202603,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;322,45;3H1;250,0;5,8;50,0;4,6
70203571,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;335,65;3S3;250,0;5,8;50,0;4,6
70205477,0;1;2022-08-12;100;100;100;0,0;0,0;100;;200;300;Zahradnicek;Pri kraji lesa;1901-01-01;100;200;300;287,87;2H2;250,0;5,8;50,0;4,6
70209485,0;1;2022-08-12;200;100;100;0,0;0,0;;;100;100;Zahradnicek;nad cestou;1901-01-01;;;;244,44;3A4;250,0;5,8;50,0;4,6
70210574,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;300,83;3S6;250,0;5,8;50,0;4,6
70210598,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;U okraje cesty;1901-01-01;;;;291,85;3D9;250,0;5,8;50,0;4,6
70210606,0;1;2022-10-02;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Na okraji cesty;1901-01-01;;;;305,9;3H3;250,0;5,8;50,0;4,6
70215476,0;1;2022-08-12;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;300,53;2B1;250,0;5,8;50,0;4,6
70219466,0;1;2022-08-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;342,65;3B1;250,0;5,8;50,0;4,6
70221494,0;1;2022-09-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;297,94;2H3;250,0;5,8;50,0;4,6
70223488,0;1;2022-09-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;324,99;2H2;250,0;5,8;50,0;4,6
70227547,0;1;2022-11-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;304,3;2S1;250,0;5,8;50,0;4,6
70230500,0;1;2022-08-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;287,86;3N3;250,0;5,8;50,0;4,6
70233478,0;1;2022-08-19;200;100;100;0,0;0,0;;;100;300;Zahradnicek;Tesne nad cestou;1901-01-01;;;;319,38;3D9;250,0;5,8;50,0;4,6
70236544,0;1;2022-11-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;pod oplocenkou;1901-01-01;;;;320,37;2H2;250,0;5,8;50,0;4,6
70237489,0;1;2022-08-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;325,19;3B1e;250,0;5,8;50,0;4,6
70240477,0;1;2022-08-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Cast plochy pod vrstvou klestu;1901-01-01;;;;350,91;3S3;250,0;5,8;50,0;4,6
70240509,0;1;2022-08-19;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;293,99;2S1e;250,0;5,8;50,0;4,6
70240589,0;1;2022-11-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;V AK tyckovine;1901-01-01;;;;306,67;1H1;250,0;5,8;50,0;4,6
70241627,0;1;2022-11-17;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;346,31;2A4;250,0;5,8;50,0;4,6
70244558,0;1;2022-11-17;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;324,47;3B1;250,0;5,8;50,0;4,6
70245529,0;1;2022-11-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;293,6;2B4;250,0;5,8;50,0;4,6
70245545,0;1;2022-11-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Na lince;1901-01-01;;;;348,59;2S1;250,0;5,8;50,0;4,6
70247507,0;1;2022-08-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;305,29;2B1e;250,0;5,8;50,0;4,6
70248484,0;1;2022-08-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Okraj linky;1901-01-01;;;;363,05;3B4e;250,0;5,8;50,0;4,6
70248596,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;v tyckovine;1901-01-01;;;;351,29;2K4;250,0;5,8;50,0;4,6
70249529,0;1;2022-11-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Na hranici rezervace;1901-01-01;;;;271,86;2B4e;250,0;5,8;50,0;4,6
70249577,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;355,52;2S1;250,0;5,8;50,0;4,6
70250594,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Nad cestou;1901-01-01;;;;361,36;3S6;250,0;5,8;50,0;4,6
70251572,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;340,41;2S1;250,0;5,8;50,0;4,6
70251620,0;1;2022-11-05;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;351,05;2S1;250,0;5,8;50,0;4,6
70251644,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;349,13;2S1;250,0;5,8;50,0;4,6
70254508,0;1;2022-08-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;328,69;3H1;250,0;5,8;50,0;4,6
70255557,0;1;2022-11-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;347,44;2H2;250,0;5,8;50,0;4,6
70256542,0;1;2022-11-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;316,5;1C1;250,0;5,8;50,0;4,6
70258500,0;1;2022-08-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;383,84;2H2;250,0;5,8;50,0;4,6
70258596,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;357,29;3B1;250,0;5,8;50,0;4,6
70258612,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;V porostnim plasti;1901-01-01;;;;361,55;2S1;250,0;5,8;50,0;4,6
70258620,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;341,05;3H1;250,0;5,8;50,0;4,6
70258660,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;345,21;2S3;250,0;5,8;50,0;4,6
70260574,0;1;2022-09-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;U vyzkumne plochy;1901-01-01;;;;344,19;2S1;250,0;5,8;50,0;4,6
70260582,0;1;2022-09-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;344,03;2H2;250,0;5,8;50,0;4,6
70263523,0;1;2022-08-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;310,59;2H2;250,0;5,8;50,0;4,6
70264612,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;367,12;2B1;250,0;5,8;50,0;4,6
70265575,0;1;2022-09-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;345,16;2H3;250,0;5,8;50,0;4,6
70266664,0;1;2022-10-16;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;340,42;3H1;250,0;5,8;50,0;4,6
70267514,0;1;2022-08-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;341,38;3S4e;250,0;5,8;50,0;4,6
70267562,0;1;2022-11-06;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;352,26;2S1;250,0;5,8;50,0;4,6
70267650,0;1;2022-09-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;387,4;2S1;250,0;5,8;50,0;4,6
70268635,0;1;2022-09-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;365,97;2S1;250,0;5,8;50,0;4,6
70272496,0;1;2022-08-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;396,73;2H2;250,0;5,8;50,0;4,6
70272512,0;1;2022-08-20;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;376,05;2H3;250,0;5,8;50,0;4,6
70274500,0;1;2022-08-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;384,52;2H2;250,0;5,8;50,0;4,6
70274612,0;1;2022-10-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;326,67;3S4e;250,0;5,8;50,0;4,6
70274636,0;1;2022-09-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;339,11;2S3;250,0;5,8;50,0;4,6
70276583,0;1;2022-10-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;362,32;2A4;250,0;5,8;50,0;4,6
70276599,0;1;2022-10-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;318,07;3H3;250,0;5,8;50,0;4,6
70276655,0;1;2022-09-24;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;379,25;3S3;250,0;5,8;50,0;4,6
70278529,0;1;2022-09-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;338,28;3B4e;250,0;5,8;50,0;4,6
70279625,0;1;2022-10-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;304,31;3D9;250,0;5,8;50,0;4,6
70280498,0;1;2022-08-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;400,08;3S6;250,0;7,8;50,0;4,6
70281592,0;1;2022-10-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;364,22;2B1;250,0;5,8;50,0;4,6
70282609,0;1;2022-10-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;330,01;2B1;250,0;5,8;50,0;4,6
70284650,0;1;2022-10-01;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;330,71;3S3;250,0;5,8;50,0;4,6
70286662,0;1;2022-12-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;356,1;3H3;250,0;5,8;50,0;4,6
70288641,0;1;2022-12-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;352,48;2B1;250,0;5,8;50,0;4,6
70289631,0;1;2022-12-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;351,63;2B1;250,0;5,8;50,0;4,6
70291522,0;1;2022-08-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;364,27;3S3;250,0;5,8;50,0;4,6
70291538,0;1;2022-09-11;200;100;100;0,0;0,0;;;100;100;Zahradnicek;mezi potokem a cestou;1901-01-01;;;;284,38;4D9;250,0;5,8;50,0;4,6
70291610,0;1;2022-10-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;329,89;3S1;250,0;5,8;50,0;4,6
70294550,0;1;2022-09-11;200;100;100;0,0;0,0;;;100;100;Zahradnicek;okraj linky, pod skalkou;1901-01-01;;;;314,19;2K4;250,0;5,8;50,0;4,6
70295503,0;1;2022-08-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;407,94;2B1;250,0;7,8;50,0;4,6
70296648,0;1;2022-12-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;331,6;3B1e;250,0;5,8;50,0;4,6
70297526,0;1;2022-09-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;u potoka;1901-01-01;;;;312,64;3D9;250,0;5,8;50,0;4,6
70297542,0;1;2022-09-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Bk tyckovina, pod mezerou;1901-01-01;;;;326,56;3B1e;250,0;5,8;50,0;4,6
70298663,0;1;2022-12-04;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;377,17;2B4;250,0;5,8;50,0;4,6
70300616,0;1;2022-10-23;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;314,2;3S4e;250,0;5,8;50,0;4,6
70301631,0;1;2022-10-01;200;100;100;0,0;0,0;;;100;100;Zahradnicek;pod cestou;1901-01-01;;;;309,67;2S4e;250,0;5,8;50,0;4,6
70303514,0;1;2022-08-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;430,93;2B1;250,0;7,8;50,0;4,6
70303650,0;1;2022-10-01;200;100;100;0,0;0,0;;;100;100;Zahradnicek;bk tyckovina, MD kmen u stredu;1901-01-01;;;;355,51;3B1;250,0;5,8;50,0;4,6
70304563,0;1;2022-09-11;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;383,86;2B1;250,0;5,8;50,0;4,6
70307507,0;1;2022-08-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;442,21;2B1;250,0;7,8;50,0;4,6
70307627,0;1;2022-10-01;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Mezi cestou a potokem;1901-01-01;;;;270,82;3D9;250,0;5,8;50,0;4,6
70307675,0;1;2022-10-01;200;100;100;0,0;0,0;;;200;300;Zahradnicek;;1901-01-01;;;;358,62;2K4;250,0;5,8;50,0;4,6
70308540,0;1;2022-09-11;200;100;100;0,0;0,0;;;200;300;Zahradnicek;louka;1901-01-01;;;;309,25;4D9;250,0;5,8;50,0;4,6
70308556,0;1;2022-09-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;352,43;3H1;250,0;5,8;50,0;4,6
70311519,0;1;2022-09-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;406,43;3B4e;250,0;7,8;50,0;4,6
70312536,0;1;2022-09-11;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;360,62;3S4e;250,0;5,8;50,0;4,6
70313655,0;1;2022-10-01;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Nad cestou;1901-01-01;;;;362,44;3S6;250,0;5,8;50,0;4,6
70315561,0;1;2022-09-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;379,58;3H3;250,0;5,8;50,0;4,6
70318533,0;1;2022-08-28;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;356,03;3S4e;250,0;5,8;50,0;4,6
70318573,0;1;2022-09-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;403,12;3B1;250,0;7,8;50,0;4,6
70318653,0;1;2022-07-26;200;100;100;0,0;0,0;;;100;200;Zahradnicek;Louka;1901-01-01;;;;374,37;2S1;250,0;5,8;50,0;4,6
70319557,0;1;2022-09-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;355,07;3S4e;250,0;5,8;50,0;4,6
70323643,0;1;2022-10-01;200;100;100;0,0;0,0;;;100;200;Zahradnicek;Plocha odsunuta od el. vedeni;1901-01-01;;;;339,24;3S4e;250,0;5,8;50,0;4,6
70326540,0;1;2022-08-28;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;387,63;3S4e;250,0;5,8;50,0;4,6
70326580,0;1;2022-09-11;200;100;100;0,0;0,0;;;100;200;Zahradnicek;Sad Jirovcu;1901-01-01;;;;419,61;3A4;250,0;6,8;50,0;4,6
70326596,0;1;2022-09-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;323,56;3S4e;250,0;5,8;50,0;4,6
70327534,0;1;2022-08-28;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;393,82;3D1;250,0;5,8;50,0;4,6
70327550,0;1;2022-08-30;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;387,29;3S4e;250,0;5,8;50,0;4,6
70327566,0;1;2022-09-11;200;100;100;0,0;0,0;;;100;100;Zahradnicek;Mezi 2 cestami;1901-01-01;;;;393,95;3B1;250,0;5,8;50,0;4,6
70328519,0;1;2022-08-27;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;438,04;2B1;250,0;7,8;50,0;4,6
70328591,0;1;2022-09-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;369,67;3B1;250,0;5,8;50,0;4,6
70332581,0;1;2022-09-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;408,74;3B1;250,0;7,8;50,0;4,6
70334548,0;1;2022-08-30;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;429,92;3S4e;250,0;7,8;50,0;4,6
70334588,0;1;2022-09-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;376,06;3B1;250,0;5,8;50,0;4,6
70334876,0;1;2022-10-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;483,94;3S6;250,0;7,8;50,0;4,6
70336527,0;1;2022-08-27;200;100;100;0,0;0,0;;;100;300;Zahradnicek;;1901-01-01;;;;455,0;3B1;250,0;7,8;50,0;4,6
70336599,0;1;2022-09-10;200;100;100;0,0;0,0;;;100;100;Zahradnicek;v oplocence;1901-01-01;;;;365,05;3S3e;250,0;5,8;50,0;4,6
70338899,0;1;2022-10-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;474,21;3S6;250,0;7,8;50,0;4,6
70339539,0;1;2022-08-28;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;436,34;2S1;250,0;7,8;50,0;4,6
70340572,0;1;2022-09-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;na okraji cesty;1901-01-01;;;;365,39;3D9;250,0;5,8;50,0;4,6
70342871,0;1;2022-10-25;200;100;100;0,0;0,0;;;100;200;Zahradnicek;Elektrovod;1901-01-01;;;;469,48;3S3;250,0;7,8;50,0;4,6
70342911,0;1;2022-10-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;439,48;3U1;250,0;7,8;50,0;4,6
70345574,0;1;2022-09-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;410,0;3B1;250,0;7,8;50,0;4,6
70349913,0;1;2022-10-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;458,9;3S6;250,0;7,8;50,0;4,6
70350554,0;1;2022-08-28;200;100;100;0,0;0,0;;;100;200;Zahradnicek;;1901-01-01;;;;442,62;3S3;250,0;7,8;50,0;4,6
70351572,0;1;2022-09-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;410,75;3B1;250,0;7,8;50,0;4,6
70351884,0;1;2022-10-26;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;457,98;3B1;250,0;7,8;50,0;4,6
70353582,0;1;2022-09-03;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;413,92;3H3;250,0;7,8;50,0;4,6
70353598,0;1;2022-08-30;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;427,29;3B1;250,0;7,8;50,0;4,6
70354455,0;1;2022-08-15;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;367,09;2S4;250,0;5,8;50,0;4,6
70355856,0;1;2022-10-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;445,9;2S3;250,0;7,8;50,0;4,6
70356913,0;1;2022-08-25;200;100;100;0,0;0,0;;;100;100;Zahradnicek;;1901-01-01;;;;453,64;3S4;250,0;7,8;50,0;4,6
